"","dist_F7413","dist_F7537","dist_F9689","RID","min_dist","min_FID","min_inv_dist","Block_y","Tract","BID"
"1",Inf,Inf,Inf,8869,Inf,"7413",0,1001,514,"1001514"
"2",Inf,Inf,Inf,8656,Inf,"7413",0,1001,514,"1001514"
"3",Inf,Inf,Inf,9522,Inf,"7413",0,1001,514,"1001514"
"4",Inf,Inf,Inf,10287,Inf,"7413",0,1001,514,"1001514"
"5",Inf,Inf,Inf,8449,Inf,"7413",0,1001,514,"1001514"
"6",Inf,Inf,Inf,9793,Inf,"7413",0,1001,514,"1001514"
"7",Inf,Inf,Inf,7437,Inf,"7413",0,1001,514,"1001514"
"8",Inf,Inf,Inf,9286,Inf,"7413",0,1001,514,"1001514"
"9",Inf,Inf,Inf,8720,Inf,"7413",0,1001,514,"1001514"
"10",Inf,Inf,Inf,8569,Inf,"7413",0,1001,514,"1001514"
"11",Inf,Inf,Inf,7906,Inf,"7413",0,1001,514,"1001514"
"12",Inf,Inf,Inf,7875,Inf,"7413",0,1001,514,"1001514"
"13",Inf,Inf,Inf,10136,Inf,"7413",0,1001,514,"1001514"
"14",Inf,Inf,Inf,10363,Inf,"7413",0,1001,514,"1001514"
"15",Inf,Inf,Inf,8736,Inf,"7413",0,1001,514,"1001514"
"16",Inf,Inf,Inf,9092,Inf,"7413",0,1001,514,"1001514"
"17",Inf,Inf,Inf,9023,Inf,"7413",0,1001,514,"1001514"
"18",Inf,Inf,Inf,7738,Inf,"7413",0,1001,514,"1001514"
"19",Inf,Inf,Inf,9525,Inf,"7413",0,1001,514,"1001514"
"20",Inf,Inf,Inf,8876,Inf,"7413",0,1001,514,"1001514"
"21",Inf,Inf,Inf,10084,Inf,"7413",0,1001,514,"1001514"
"22",Inf,Inf,Inf,9299,Inf,"7413",0,1001,514,"1001514"
"23",Inf,Inf,Inf,10291,Inf,"7413",0,1001,514,"1001514"
"24",Inf,Inf,Inf,8587,Inf,"7413",0,1001,514,"1001514"
"25",Inf,Inf,Inf,10769,Inf,"7413",0,1001,514,"1001514"
"26",Inf,Inf,Inf,10770,Inf,"7413",0,1001,514,"1001514"
"27",Inf,Inf,Inf,8501,Inf,"7413",0,1001,514,"1001514"
"28",Inf,Inf,Inf,10637,Inf,"7413",0,1001,514,"1001514"
"29",Inf,Inf,Inf,8249,Inf,"7413",0,1001,514,"1001514"
"30",Inf,Inf,Inf,10698,Inf,"7413",0,1001,514,"1001514"
"31",Inf,Inf,Inf,8096,Inf,"7413",0,1001,514,"1001514"
"32",Inf,Inf,Inf,7368,Inf,"7413",0,1001,514,"1001514"
"33",Inf,Inf,Inf,7200,Inf,"7413",0,1001,514,"1001514"
"34",Inf,Inf,Inf,8098,Inf,"7413",0,1001,514,"1001514"
"35",Inf,Inf,Inf,10504,Inf,"7413",0,1001,514,"1001514"
"36",Inf,Inf,Inf,7116,Inf,"7413",0,1001,514,"1001514"
"37",Inf,Inf,Inf,8443,Inf,"7413",0,1001,514,"1001514"
"38",Inf,Inf,Inf,7877,Inf,"7413",0,1001,514,"1001514"
"39",Inf,Inf,Inf,8459,Inf,"7413",0,1001,514,"1001514"
"40",Inf,Inf,Inf,10277,Inf,"7413",0,1001,514,"1001514"
"41",Inf,Inf,Inf,8721,Inf,"7413",0,1001,514,"1001514"
"42",Inf,Inf,Inf,9282,Inf,"7413",0,1001,514,"1001514"
"43",Inf,Inf,Inf,7944,Inf,"7413",0,1002,514,"1002514"
"44",Inf,Inf,Inf,8874,Inf,"7413",0,1002,514,"1002514"
"45",Inf,Inf,Inf,7822,Inf,"7413",0,1002,514,"1002514"
"46",Inf,Inf,Inf,10699,Inf,"7413",0,1002,514,"1002514"
"47",Inf,Inf,Inf,10006,Inf,"7413",0,1002,514,"1002514"
"48",Inf,Inf,Inf,10290,Inf,"7413",0,1002,514,"1002514"
"49",Inf,Inf,Inf,9297,Inf,"7413",0,1002,514,"1002514"
"50",Inf,Inf,Inf,8371,Inf,"7413",0,1003,514,"1003514"
"51",Inf,Inf,Inf,9999,Inf,"7413",0,1003,514,"1003514"
"52",Inf,Inf,Inf,7436,Inf,"7413",0,1003,514,"1003514"
"53",Inf,Inf,Inf,10280,Inf,"7413",0,1003,514,"1003514"
"54",Inf,Inf,Inf,10761,Inf,"7413",0,1003,514,"1003514"
"55",Inf,Inf,Inf,8086,Inf,"7413",0,1005,514,"1005514"
"56",Inf,Inf,Inf,7726,Inf,"7413",0,1005,514,"1005514"
"57",Inf,Inf,Inf,10759,Inf,"7413",0,1005,514,"1005514"
"58",Inf,Inf,Inf,10214,Inf,"7413",0,1005,514,"1005514"
"59",Inf,Inf,Inf,7590,Inf,"7413",0,1005,514,"1005514"
"60",Inf,Inf,Inf,10694,Inf,"7413",0,1005,514,"1005514"
"61",Inf,Inf,Inf,8581,Inf,"7413",0,1005,514,"1005514"
"62",Inf,Inf,Inf,9523,Inf,"7413",0,1006,514,"1006514"
"63",Inf,Inf,Inf,9294,Inf,"7413",0,1006,514,"1006514"
"64",Inf,Inf,Inf,8585,Inf,"7413",0,1006,514,"1006514"
"65",Inf,Inf,Inf,8238,Inf,"7413",0,1006,514,"1006514"
"66",Inf,Inf,Inf,7881,Inf,"7413",0,1006,514,"1006514"
"67",Inf,Inf,Inf,7285,Inf,"7413",0,1006,514,"1006514"
"68",Inf,Inf,Inf,7120,Inf,"7413",0,1006,514,"1006514"
"69",Inf,Inf,Inf,9376,Inf,"7413",0,1006,514,"1006514"
"70",Inf,Inf,Inf,8457,Inf,"7413",0,1008,514,"1008514"
"71",Inf,Inf,Inf,7514,Inf,"7413",0,1006,514,"1006514"
"72",Inf,Inf,Inf,8805,Inf,"7413",0,1008,514,"1008514"
"73",Inf,Inf,Inf,10358,Inf,"7413",0,1008,514,"1008514"
"74",Inf,Inf,Inf,9582,Inf,"7413",0,1010,514,"1010514"
"75",Inf,Inf,Inf,8943,Inf,"7413",0,1010,514,"1010514"
"76",Inf,Inf,Inf,8793,Inf,"7413",0,1010,514,"1010514"
"77",Inf,Inf,Inf,7187,Inf,"7413",0,1010,514,"1010514"
"78",Inf,Inf,Inf,9119,Inf,"7413",0,1010,514,"1010514"
"79",Inf,Inf,Inf,10494,Inf,"7413",0,1010,514,"1010514"
"80",Inf,Inf,Inf,9074,Inf,"7413",0,1011,514,"1011514"
"81",Inf,Inf,Inf,8647,Inf,"7413",0,1011,514,"1011514"
"82",Inf,Inf,Inf,8368,Inf,"7413",0,1011,514,"1011514"
"83",Inf,Inf,Inf,9705,Inf,"7413",0,1011,514,"1011514"
"84",Inf,Inf,Inf,9517,Inf,"7413",0,1011,514,"1011514"
"85",Inf,Inf,Inf,7432,Inf,"7413",0,1011,514,"1011514"
"86",Inf,Inf,Inf,9283,Inf,"7413",0,1011,514,"1011514"
"87",Inf,Inf,Inf,9783,Inf,"7413",0,1011,514,"1011514"
"88",Inf,Inf,Inf,9011,Inf,"7413",0,1011,514,"1011514"
"89",Inf,Inf,Inf,8578,Inf,"7413",0,1011,514,"1011514"
"90",Inf,Inf,Inf,10822,Inf,"7413",0,1011,514,"1011514"
"91",Inf,Inf,Inf,8863,Inf,"7413",0,1011,514,"1011514"
"92",Inf,Inf,Inf,9012,Inf,"7413",0,1011,514,"1011514"
"93",Inf,Inf,Inf,7117,Inf,"7413",0,1012,514,"1012514"
"94",Inf,Inf,Inf,7434,Inf,"7413",0,1012,514,"1012514"
"95",Inf,Inf,Inf,8231,Inf,"7413",0,1012,514,"1012514"
"96",Inf,Inf,Inf,8016,Inf,"7413",0,1012,514,"1012514"
"97",Inf,Inf,Inf,8063,Inf,"7413",0,1012,514,"1012514"
"98",Inf,Inf,Inf,8648,Inf,"7413",0,1012,514,"1012514"
"99",Inf,Inf,Inf,9924,Inf,"7413",0,1012,514,"1012514"
"100",Inf,Inf,Inf,8580,Inf,"7413",0,1012,514,"1012514"
"101",Inf,Inf,Inf,8064,Inf,"7413",0,1012,514,"1012514"
"102",Inf,Inf,Inf,7926,Inf,"7413",0,1012,514,"1012514"
"103",Inf,Inf,Inf,10139,Inf,"7413",0,1013,514,"1013514"
"104",Inf,Inf,Inf,8469,Inf,"7413",0,1012,514,"1012514"
"105",Inf,Inf,Inf,8234,Inf,"7413",0,1014,514,"1014514"
"106",Inf,Inf,Inf,9224,Inf,"7413",0,1014,514,"1014514"
"107",Inf,Inf,Inf,9785,Inf,"7413",0,1014,514,"1014514"
"108",Inf,Inf,Inf,9784,Inf,"7413",0,1014,514,"1014514"
"109",Inf,Inf,Inf,7435,Inf,"7413",0,1014,514,"1014514"
"110",Inf,Inf,Inf,7359,Inf,"7413",0,1016,514,"1016514"
"111",Inf,Inf,Inf,9079,Inf,"7413",0,1016,514,"1016514"
"112",Inf,Inf,Inf,9356,Inf,"7413",0,1016,514,"1016514"
"113",Inf,Inf,Inf,9658,Inf,"7413",0,1016,514,"1016514"
"114",Inf,Inf,Inf,10213,Inf,"7413",0,1016,514,"1016514"
"115",Inf,Inf,Inf,9080,Inf,"7413",0,1016,514,"1016514"
"116",Inf,Inf,Inf,7127,Inf,"7413",0,1017,514,"1017514"
"117",Inf,Inf,Inf,9810,Inf,"7413",0,1017,514,"1017514"
"118",Inf,Inf,Inf,8658,Inf,"7413",0,1017,514,"1017514"
"119",Inf,Inf,Inf,8384,Inf,"7413",0,1017,514,"1017514"
"120",Inf,Inf,Inf,9936,Inf,"7413",0,1017,514,"1017514"
"121",Inf,Inf,Inf,7730,Inf,"7413",0,1018,514,"1018514"
"122",Inf,Inf,Inf,9157,Inf,"7413",0,1018,514,"1018514"
"123",Inf,Inf,Inf,10212,Inf,"7413",0,1019,514,"1019514"
"124",Inf,Inf,Inf,8948,Inf,"7413",0,1019,514,"1019514"
"125",Inf,Inf,Inf,9077,Inf,"7413",0,1019,514,"1019514"
"126",Inf,Inf,Inf,9078,Inf,"7413",0,1019,514,"1019514"
"127",Inf,Inf,Inf,8577,Inf,"7413",0,1020,514,"1020514"
"128",Inf,Inf,Inf,9921,Inf,"7413",0,1020,514,"1020514"
"129",Inf,Inf,Inf,9781,Inf,"7413",0,1020,514,"1020514"
"130",Inf,Inf,Inf,7357,Inf,"7413",0,1020,514,"1020514"
"131",Inf,Inf,Inf,7281,Inf,"7413",0,1020,514,"1020514"
"132",Inf,Inf,Inf,10897,Inf,"7413",0,1021,514,"1021514"
"133",Inf,Inf,Inf,10279,Inf,"7413",0,1023,514,"1023514"
"134",Inf,Inf,Inf,10826,Inf,"7413",0,1023,514,"1023514"
"135",Inf,Inf,Inf,9518,Inf,"7413",0,1023,514,"1023514"
"136",Inf,Inf,Inf,8079,Inf,"7413",0,1023,514,"1023514"
"137",Inf,Inf,Inf,10071,Inf,"7413",0,1023,514,"1023514"
"138",Inf,Inf,Inf,8065,Inf,"7413",0,1024,514,"1024514"
"139",Inf,Inf,Inf,8369,Inf,"7413",0,1024,514,"1024514"
"140",Inf,Inf,Inf,8864,Inf,"7413",0,1024,514,"1024514"
"141",Inf,Inf,Inf,9925,Inf,"7413",0,1024,514,"1024514"
"142",Inf,Inf,Inf,9285,Inf,"7413",0,1024,514,"1024514"
"143",Inf,Inf,Inf,9076,Inf,"7413",0,1024,514,"1024514"
"144",Inf,Inf,Inf,8947,Inf,"7413",0,1024,514,"1024514"
"145",Inf,Inf,Inf,9656,Inf,"7413",0,1024,514,"1024514"
"146",Inf,Inf,Inf,9013,Inf,"7413",0,1024,514,"1024514"
"147",Inf,Inf,Inf,10827,Inf,"7413",0,1023,514,"1023514"
"148",Inf,Inf,Inf,10569,Inf,"7413",0,1025,514,"1025514"
"149",Inf,Inf,Inf,9923,Inf,"7413",0,1025,514,"1025514"
"150",Inf,Inf,Inf,7433,Inf,"7413",0,1025,514,"1025514"
"151",Inf,Inf,Inf,8944,Inf,"7413",0,1025,514,"1025514"
"152",Inf,Inf,Inf,10209,Inf,"7413",0,1025,514,"1025514"
"153",Inf,Inf,Inf,9516,Inf,"7413",0,1025,514,"1025514"
"154",Inf,Inf,Inf,9284,Inf,"7413",0,1025,514,"1025514"
"155",Inf,Inf,Inf,7644,Inf,"7413",0,1026,514,"1026514"
"156",Inf,Inf,Inf,9228,Inf,"7413",0,1026,514,"1026514"
"157",Inf,Inf,Inf,8732,Inf,"7413",0,1026,514,"1026514"
"158",Inf,Inf,Inf,7821,Inf,"7413",0,1026,514,"1026514"
"159",Inf,Inf,Inf,9933,Inf,"7413",0,1026,514,"1026514"
"160",114,69,183,7883,69,"7537",0.0144927536231884,2000,514,"2000514"
"161",117,72,186,8157,72,"7537",0.0138888888888889,2000,514,"2000514"
"162",118,73,187,7443,73,"7537",0.0136986301369863,2000,514,"2000514"
"163",120,75,189,9161,75,"7537",0.0133333333333333,2000,514,"2000514"
"164",119,74,188,8586,74,"7537",0.0135135135135135,2000,514,"2000514"
"165",121,76,190,9931,76,"7537",0.0131578947368421,2000,514,"2000514"
"166",117,72,186,7882,72,"7537",0.0138888888888889,2000,514,"2000514"
"167",125,80,194,9798,80,"7537",0.0125,2000,514,"2000514"
"168",128,83,197,8729,83,"7537",0.0120481927710843,2000,514,"2000514"
"169",133,88,202,7943,88,"7537",0.0113636363636364,2000,514,"2000514"
"170",148,103,217,7195,103,"7537",0.00970873786407767,2000,514,"2000514"
"171",150,105,219,9158,105,"7537",0.00952380952380952,2000,514,"2000514"
"172",152,107,221,7364,107,"7537",0.00934579439252336,2000,514,"2000514"
"173",153,108,222,7880,108,"7537",0.00925925925925926,2000,514,"2000514"
"174",157,112,226,7362,112,"7537",0.00892857142857143,2000,514,"2000514"
"175",159,114,228,7361,114,"7537",0.0087719298245614,2000,514,"2000514"
"176",163,118,232,8582,118,"7537",0.00847457627118644,2000,514,"2000514"
"177",165,120,234,8950,120,"7537",0.00833333333333333,2000,514,"2000514"
"178",164,119,233,9287,119,"7537",0.00840336134453781,2000,514,"2000514"
"179",166,121,235,9928,121,"7537",0.00826446280991736,2000,514,"2000514"
"180",169,124,238,8723,124,"7537",0.00806451612903226,2000,514,"2000514"
"181",170,125,239,9660,125,"7537",0.008,2000,514,"2000514"
"182",170,125,239,9659,125,"7537",0.008,2000,514,"2000514"
"183",169,124,238,9519,124,"7537",0.00806451612903226,2000,514,"2000514"
"184",167,122,236,10072,122,"7537",0.00819672131147541,2000,514,"2000514"
"185",162,117,231,9520,117,"7537",0.00854700854700855,2000,514,"2000514"
"186",157,112,226,9359,112,"7537",0.00892857142857143,2000,514,"2000514"
"187",152,107,221,10215,107,"7537",0.00934579439252336,2000,514,"2000514"
"188",153,108,222,10634,108,"7537",0.00925925925925926,2000,514,"2000514"
"189",148,103,217,8951,103,"7537",0.00970873786407767,2000,514,"2000514"
"190",150,105,219,9150,105,"7537",0.00952380952380952,2000,514,"2000514"
"191",145,100,214,10497,100,"7537",0.01,2000,514,"2000514"
"192",146,101,215,9015,101,"7537",0.0099009900990099,2000,514,"2000514"
"193",141,96,210,8087,96,"7537",0.0104166666666667,2000,514,"2000514"
"194",139,94,208,7939,94,"7537",0.0106382978723404,2000,514,"2000514"
"195",135,90,204,10076,90,"7537",0.0111111111111111,2000,514,"2000514"
"196",122,77,191,9592,77,"7537",0.012987012987013,2001,514,"2001514"
"197",124,79,193,7119,79,"7537",0.0126582278481013,2001,514,"2001514"
"198",124,79,193,8802,79,"7537",0.0126582278481013,2001,514,"2001514"
"199",125,80,194,9373,80,"7537",0.0125,2001,514,"2001514"
"200",129,84,198,10898,84,"7537",0.0119047619047619,2001,514,"2001514"
"201",131,86,200,9796,86,"7537",0.0116279069767442,2001,514,"2001514"
"202",132,87,201,10219,87,"7537",0.0114942528735632,2001,514,"2001514"
"203",134,89,203,8803,89,"7537",0.0112359550561798,2001,514,"2001514"
"204",138,93,207,9291,93,"7537",0.010752688172043,2001,514,"2001514"
"205",136,91,205,10078,91,"7537",0.010989010989011,2001,514,"2001514"
"206",140,95,209,8952,95,"7537",0.0105263157894737,2001,514,"2001514"
"207",138,93,207,8868,93,"7537",0.010752688172043,2001,514,"2001514"
"208",137,92,206,9795,92,"7537",0.0108695652173913,2001,514,"2001514"
"209",144,99,213,8243,99,"7537",0.0101010101010101,2001,514,"2001514"
"210",135,90,204,10001,90,"7537",0.0111111111111111,2001,514,"2001514"
"211",133,88,202,10002,88,"7537",0.0113636363636364,2001,514,"2001514"
"212",132,87,201,9083,87,"7537",0.0114942528735632,2001,514,"2001514"
"213",130,85,199,8375,85,"7537",0.0117647058823529,2001,514,"2001514"
"214",129,84,198,7284,84,"7537",0.0119047619047619,2001,514,"2001514"
"215",135,90,204,9372,90,"7537",0.0111111111111111,2001,514,"2001514"
"216",140,95,209,7940,95,"7537",0.0105263157894737,2001,514,"2001514"
"217",150,105,219,8483,105,"7537",0.00952380952380952,2001,514,"2001514"
"218",153,108,222,9365,108,"7537",0.00925925925925926,2001,514,"2001514"
"219",151,106,220,9364,106,"7537",0.00943396226415094,2001,514,"2001514"
"220",148,103,217,8372,103,"7537",0.00970873786407767,2001,514,"2001514"
"221",150,105,219,8482,105,"7537",0.00952380952380952,2001,514,"2001514"
"222",142,97,211,7191,97,"7537",0.0103092783505155,2001,514,"2001514"
"223",144,99,213,7192,99,"7537",0.0101010101010101,2001,514,"2001514"
"224",145,100,214,9155,100,"7537",0.01,2001,514,"2001514"
"225",147,102,216,7190,102,"7537",0.00980392156862745,2001,514,"2001514"
"226",147,102,216,8583,102,"7537",0.00980392156862745,2001,514,"2001514"
"227",144,99,213,10216,99,"7537",0.0101010101010101,2001,514,"2001514"
"228",142,97,211,9790,97,"7537",0.0103092783505155,2001,514,"2001514"
"229",136,91,205,10283,91,"7537",0.010989010989011,2001,514,"2001514"
"230",133,88,202,9081,88,"7537",0.0113636363636364,2001,514,"2001514"
"231",131,86,200,10426,86,"7537",0.0116279069767442,2001,514,"2001514"
"232",144,99,213,10351,99,"7537",0.0101010101010101,2003,514,"2003514"
"233",144,99,213,8653,99,"7537",0.0101010101010101,2003,514,"2003514"
"234",149,104,218,10425,104,"7537",0.00961538461538462,2003,514,"2003514"
"235",142,97,211,8726,97,"7537",0.0103092783505155,2003,514,"2003514"
"236",151,106,220,10424,106,"7537",0.00943396226415094,2003,514,"2003514"
"237",154,109,223,9289,109,"7537",0.00917431192660551,2003,514,"2003514"
"238",159,114,228,9661,114,"7537",0.0087719298245614,2003,514,"2003514"
"239",163,118,232,9361,118,"7537",0.00847457627118644,2003,514,"2003514"
"240",166,121,235,8652,121,"7537",0.00826446280991736,2003,514,"2003514"
"241",157,112,226,8796,112,"7537",0.00892857142857143,2003,514,"2003514"
"242",158,113,227,9789,113,"7537",0.00884955752212389,2003,514,"2003514"
"243",155,110,224,10074,110,"7537",0.00909090909090909,2003,514,"2003514"
"244",153,108,222,10075,108,"7537",0.00925925925925926,2003,514,"2003514"
"245",152,107,221,7630,107,"7537",0.00934579439252336,2003,514,"2003514"
"246",150,105,219,9368,105,"7537",0.00952380952380952,2003,514,"2003514"
"247",158,113,227,9360,113,"7537",0.00884955752212389,2003,514,"2003514"
"248",148,103,217,10830,103,"7537",0.00970873786407767,2003,514,"2003514"
"249",107,62,176,7645,62,"7537",0.0161290322580645,2004,514,"2004514"
"250",105,60,174,8957,60,"7537",0.0166666666666667,2004,514,"2004514"
"251",104,59,173,7203,59,"7537",0.0169491525423729,2004,514,"2004514"
"252",113,68,182,8804,68,"7537",0.0147058823529412,2005,514,"2005514"
"253",107,62,176,10900,62,"7537",0.0161290322580645,2009,514,"2009514"
"254",112,67,181,9595,67,"7537",0.0149253731343284,2009,514,"2009514"
"255",118,73,187,10003,73,"7537",0.0136986301369863,2009,514,"2009514"
"256",103,58,172,8958,58,"7537",0.0172413793103448,2010,514,"2010514"
"257",106,61,175,8380,61,"7537",0.0163934426229508,2010,514,"2010514"
"258",113,68,182,9379,68,"7537",0.0147058823529412,2010,514,"2010514"
"259",108,63,177,10505,63,"7537",0.0158730158730159,2010,514,"2010514"
"260",80,35,149,10225,35,"7537",0.0285714285714286,1000,515,"1000515"
"261",9,40,78,7909,9,"7413",0.111111111111111,1000,515,"1000515"
"262",14,40,83,9329,14,"7413",0.0714285714285714,1000,515,"1000515"
"263",13,36,82,8908,13,"7413",0.0769230769230769,1000,515,"1000515"
"264",27,29,96,10103,27,"7413",0.037037037037037,1001,515,"1001515"
"265",82,37,151,10902,37,"7537",0.027027027027027,1001,515,"1001515"
"266",80,35,149,10009,35,"7537",0.0285714285714286,1001,515,"1001515"
"267",79,34,148,10434,34,"7537",0.0294117647058824,1001,515,"1001515"
"268",76,31,145,9024,31,"7537",0.032258064516129,1001,515,"1001515"
"269",69,24,138,10774,24,"7537",0.0416666666666667,1001,515,"1001515"
"270",26,28,95,7620,26,"7413",0.0384615384615385,1003,515,"1003515"
"271",Inf,Inf,Inf,8390,Inf,"7413",0,1003,515,"1003515"
"272",61,16,130,10014,16,"7537",0.0625,1003,515,"1003515"
"273",69,24,138,8739,24,"7537",0.0416666666666667,1004,515,"1004515"
"274",Inf,Inf,Inf,8668,Inf,"7413",0,1004,515,"1004515"
"275",Inf,Inf,Inf,8253,Inf,"7413",0,1004,515,"1004515"
"276",Inf,Inf,Inf,10907,Inf,"7413",0,1004,515,"1004515"
"277",Inf,Inf,Inf,9176,Inf,"7413",0,1004,515,"1004515"
"278",58,13,127,9678,13,"7537",0.0769230769230769,1005,515,"1005515"
"279",8,55,67,7993,8,"7413",0.125,1005,515,"1005515"
"280",2,49,69,7854,2,"7413",0.5,1005,515,"1005515"
"281",13,59,73,7493,13,"7413",0.0769230769230769,1005,515,"1005515"
"282",10,57,69,8769,10,"7413",0.1,1005,515,"1005515"
"283",28,21,97,10461,21,"7537",0.0476190476190476,1006,515,"1006515"
"284",32,23,101,8897,23,"7537",0.0434782608695652,1006,515,"1006515"
"285",31,22,100,8293,22,"7537",0.0454545454545455,1006,515,"1006515"
"286",35,26,104,9426,26,"7537",0.0384615384615385,1006,515,"1006515"
"287",34,25,103,7609,25,"7537",0.04,1006,515,"1006515"
"288",37,28,106,7966,28,"7537",0.0357142857142857,1006,515,"1006515"
"289",38,29,107,10460,29,"7537",0.0344827586206897,1006,515,"1006515"
"290",40,31,109,9247,31,"7537",0.032258064516129,1006,515,"1006515"
"291",42,33,111,10238,33,"7537",0.0303030303030303,1006,515,"1006515"
"292",44,35,113,7666,35,"7537",0.0285714285714286,1006,515,"1006515"
"293",38,41,107,9741,38,"7413",0.0263157894736842,1006,515,"1006515"
"294",36,39,105,7770,36,"7413",0.0277777777777778,1006,515,"1006515"
"295",34,37,103,7233,34,"7413",0.0294117647058824,1006,515,"1006515"
"296",33,36,102,9106,33,"7413",0.0303030303030303,1006,515,"1006515"
"297",26,29,95,8901,26,"7413",0.0384615384615385,1006,515,"1006515"
"298",61,16,130,7891,16,"7537",0.0625,1007,515,"1007515"
"299",38,28,107,10379,28,"7537",0.0357142857142857,1007,515,"1007515"
"300",41,31,110,8822,31,"7537",0.032258064516129,1007,515,"1007515"
"301",40,30,109,10649,30,"7537",0.0333333333333333,1007,515,"1007515"
"302",50,40,119,7603,40,"7537",0.025,1007,515,"1007515"
"303",44,35,113,7311,35,"7537",0.0285714285714286,1007,515,"1007515"
"304",48,39,117,8121,39,"7537",0.0256410256410256,1007,515,"1007515"
"305",42,33,111,10096,33,"7537",0.0303030303030303,1007,515,"1007515"
"306",39,30,108,8528,30,"7537",0.0333333333333333,1007,515,"1007515"
"307",36,27,105,10306,27,"7537",0.037037037037037,1007,515,"1007515"
"308",35,26,104,8478,26,"7537",0.0384615384615385,1007,515,"1007515"
"309",33,24,102,9949,24,"7537",0.0416666666666667,1007,515,"1007515"
"310",47,37,116,10848,37,"7537",0.027027027027027,1008,515,"1008515"
"311",49,39,118,10018,39,"7537",0.0256410256410256,1008,515,"1008515"
"312",54,44,123,10521,44,"7537",0.0227272727272727,1008,515,"1008515"
"313",52,42,121,10645,42,"7537",0.0238095238095238,1008,515,"1008515"
"314",48,38,117,8676,38,"7537",0.0263157894736842,1008,515,"1008515"
"315",43,33,112,7954,33,"7537",0.0303030303030303,1008,515,"1008515"
"316",42,32,111,9242,32,"7537",0.03125,1008,515,"1008515"
"317",43,33,112,9679,33,"7537",0.0303030303030303,1009,515,"1009515"
"318",Inf,Inf,Inf,8116,Inf,"7413",0,1009,515,"1009515"
"319",Inf,Inf,Inf,8468,Inf,"7413",0,1009,515,"1009515"
